"X165";"X1";"X178";"X163";"X105";"X47";"X161";"X2";"X14";"X170";"X103";"X98";"X81";"X162";"X164";"X151";"X83";"X152";"X149";"X159";"X101";"y"
-62;-2;-91;-8;-103;173;90;-4;-29;-72;-158;-165;-97;37;-44;-62;-101;-42;-66;145;-174;"2"
-41;57;-57;-26;-40;16;-11;33;-6;-29;-13;-19;18;-13;-36;-9;12;10;-15;-15;-23;"5"
40;-64;35;24;28;-38;-9;-66;0;36;6;-7;27;4;34;-43;18;-41;-51;-33;-9;"3"
-83;-20;-132;-214;-15;-51;-220;49;-93;53;-79;-24;-127;-233;-162;31;-163;109;-122;-97;-155;"4"
-39;208;171;29;331;-315;120;276;-409;172;197;57;-392;74;-6;-80;-393;-25;-210;165;6;"1"
-100;-47;-201;-179;-65;-14;-181;-23;-51;160;-81;-52;18;-192;-148;1;-44;60;-128;-104;-97;"4"
42;9;94;38;52;64;16;-2;18;59;69;69;-17;29;39;-45;0;-44;-70;4;81;"3"
-20;5;38;-20;-16;21;-23;6;27;-4;5;-13;-9;-25;-22;0;-23;-2;7;-15;3;"2"
-37;-70;-23;-58;164;37;-64;-52;14;-76;169;157;96;-60;-53;-26;119;-24;-38;-68;158;"2"
-2;-53;18;-74;-29;-43;-96;-85;25;-42;-88;46;-7;-103;-31;86;24;77;20;-112;-50;"4"
18;18;5;19;-25;10;12;18;3;17;-30;-25;-2;11;19;-24;-9;-27;-4;8;-23;"3"
-85;-35;-96;-1;-55;44;44;-24;17;34;-1;46;-24;31;-48;-19;-16;-35;-26;46;-3;"5"
83;-20;5;8;-15;-76;-49;-22;35;67;-31;39;35;-23;53;-19;78;24;-46;-24;-38;"5"
-14;-33;0;-37;-31;12;-35;-39;-23;2;-27;-59;-13;-45;-27;8;-2;9;23;1;-65;"2"
205;-109;-134;100;113;180;54;-120;-98;183;-56;-65;-127;78;147;-178;-132;-190;-163;-57;-82;"1"
-3;-58;15;-7;13;-116;18;-77;-5;-6;24;92;37;-4;-6;108;27;91;133;62;71;"3"
-94;48;-43;-14;-20;17;30;59;17;-38;-42;-43;-16;12;-62;40;13;2;86;-24;-39;"5"
-6;-28;22;-11;-20;34;-15;-26;-19;-30;-24;-60;-13;-14;-3;-40;20;-20;-76;-12;-27;"5"
82;-44;0;83;26;-64;54;-40;76;44;13;-5;25;70;89;-38;-11;-51;5;34;18;"5"
114;24;29;53;190;-28;12;42;44;63;139;49;13;29;85;104;13;91;109;13;80;"2"
-119;-30;-136;-84;-26;-43;-29;-31;-24;-97;11;-14;-34;-57;-108;-57;-50;-47;-89;-46;32;"5"
316;-516;119;357;-401;267;178;-520;285;-333;-397;24;49;262;408;-461;131;-351;-591;51;-179;"1"
-79;139;-21;-73;21;-25;-80;141;84;-67;18;19;-65;-81;-83;-124;-83;-116;-114;-81;22;"3"
-6;-64;-57;-17;-33;-17;-39;-58;-59;-26;-24;-38;-56;-31;-11;-78;-60;-80;-66;-65;-23;"2"
188;-660;164;283;30;137;423;-587;-801;429;51;4;375;373;213;-310;136;-500;221;398;111;"1"
-13;-56;31;5;13;12;12;-57;1;10;14;48;-18;6;1;20;-12;24;0;25;32;"5"
9;-12;-1;-4;-49;-48;-55;-36;-115;32;-86;71;-11;-24;4;-23;21;-42;-25;-134;-44;"4"
55;-277;-66;221;355;279;231;-252;-301;-273;279;-353;58;231;164;-411;-199;-290;-207;281;31;"1"
-59;-96;-88;-74;-129;-94;-78;-114;-70;-86;-122;-17;-48;-70;-69;-122;-26;-75;-132;-57;-96;"4"
-66;-65;-237;-83;-127;-45;-62;-21;-229;68;-201;19;150;-87;-76;-85;45;-31;-223;69;-140;"4"
47;-9;19;4;43;-18;11;15;-12;5;41;-8;18;-4;23;8;-2;9;36;29;31;"5"
17;-28;-57;25;-36;61;27;-27;-24;-35;-20;-24;-109;28;21;2;-82;15;-9;40;-27;"3"
-19;110;20;20;44;-85;-21;168;-24;-75;2;-77;48;9;3;-131;47;-130;-52;-100;-28;"4"
263;77;475;240;1268;-264;395;114;349;-3;1036;169;252;297;247;1038;280;607;672;395;443;"1"
34;58;47;23;40;-50;-11;58;-69;4;66;-7;27;3;30;11;22;5;41;-23;65;"4"
-19;38;71;-38;-45;78;16;36;-15;24;-51;-65;-59;-26;-31;59;-64;60;-1;72;-30;"4"
21;6;17;20;13;-15;36;22;48;22;16;-15;-29;31;10;30;-13;27;37;37;-6;"5"
-333;-345;-253;-65;953;8;185;-166;284;-533;342;-415;-258;66;-201;254;-431;335;336;392;-364;"1"
-37;9;-28;-34;-35;-5;-24;8;-20;-26;-31;-27;-7;-29;-37;-20;-1;-22;-21;-9;-30;"3"
2;69;17;24;30;39;46;54;-27;8;20;10;-24;36;11;11;-32;6;10;41;18;"3"
-50;-12;2;-76;-23;0;-101;-24;-54;-49;-16;32;3;-86;-66;-99;30;-101;-78;-101;-10;"5"
-36;-55;-62;-18;44;-9;-8;-63;-53;-66;53;11;44;-13;-31;-48;51;-42;-43;-25;31;"2"
22;-9;-22;27;31;-4;22;-39;-64;12;35;18;-10;32;23;-54;1;-53;-72;10;33;"3"
4;-28;15;2;17;-8;-1;-20;-11;-9;2;3;3;2;-1;-18;0;-9;-14;10;-4;"3"
14;-166;-84;43;-114;-94;-12;-175;-176;-66;-106;-18;-119;11;52;-52;-105;-88;-19;-66;-73;"4"
-79;-62;-76;-80;-81;-57;-76;-62;-57;-98;-72;-59;-47;-78;-78;-77;-52;-75;-90;-79;-59;"3"
-32;-230;-8;23;11;-28;19;-240;22;-52;-11;-39;7;31;0;-77;-11;-74;-61;-18;-28;"4"
-35;-6;-11;-33;-20;17;-42;-1;-5;-35;-18;6;-37;-39;-32;-35;-23;-36;-51;-46;-4;"2"
-31;30;36;-4;-23;33;92;24;33;40;-35;-34;-15;56;-37;60;-29;49;13;62;-44;"4"
-32;-8;-38;-34;-77;-27;-31;2;-30;-6;-54;-37;40;-29;-34;-31;46;-31;-21;-9;-43;"5"
-1;-228;-2;77;-155;299;201;-229;-201;44;-133;-44;52;142;24;-153;131;-114;-65;223;-105;"1"
-197;-32;-67;-63;-45;-5;-55;-45;-24;-144;-4;-39;-76;-38;-128;-178;-133;-173;-108;-99;-5;"4"
5;-31;-1;39;-4;-10;38;-28;-66;-36;14;52;17;41;24;63;33;67;52;32;33;"5"
-39;-65;-60;-39;-15;-12;-35;-68;9;-53;-18;-26;-36;-38;-34;23;-22;9;40;-13;-31;"3"
-15;-17;-23;-3;1;58;-22;-18;51;6;8;74;4;-4;-6;21;-4;21;16;-40;30;"4"
-53;52;7;-45;25;22;-45;52;-24;-40;20;19;11;-46;-49;-16;22;-14;-24;-31;18;"3"
-63;-184;64;-30;-6;-158;-3;-168;-140;-87;149;-44;-42;-10;-53;-67;5;-49;-72;-66;156;"4"
101;-12;4;163;-119;-11;151;-40;33;-104;-61;-22;-32;163;142;-141;45;-130;-132;100;-41;"1"
-48;-66;67;-45;60;22;-34;-61;-20;-1;36;13;-16;-40;-49;-41;-2;-46;-28;-20;37;"3"
-26;-35;-42;-28;-136;-64;-23;-26;-74;-39;-107;-37;-23;-29;-25;-47;0;-41;-76;-26;-62;"2"
26;-108;142;35;58;-103;52;-127;-74;97;42;48;-85;31;18;-116;-89;-73;-130;30;51;"3"
78;38;-86;-11;87;247;-96;55;76;196;90;-11;16;-50;33;-179;132;-334;145;-199;84;"1"
-76;-18;-74;-52;-53;-28;-27;-10;55;-79;-54;-30;-38;-38;-70;-5;-27;-7;6;-24;-55;"2"
-25;-38;-49;-32;3;-5;-41;-38;-29;-42;0;-2;-56;-37;-27;-35;-68;-43;-35;-47;2;"2"
352;-164;278;347;418;634;340;-173;-127;391;431;297;261;348;348;-13;80;54;-146;277;367;"1"
-8;-379;-333;-36;-88;-164;19;-270;-204;53;18;328;-22;-13;-33;-128;-45;-127;-122;72;128;"1"
-64;-23;-14;-103;1;-87;-107;-40;-59;60;-54;-161;-55;-125;-82;-128;-73;-90;-120;-72;-93;"3"
-14;-35;-7;-8;5;61;2;-25;28;-27;3;66;-53;-7;-15;-12;10;3;-5;8;18;"4"
11;-32;-19;-2;-54;-20;26;-28;47;-62;-50;9;65;11;-1;14;79;12;12;-5;-41;"5"
28;-54;-24;73;-51;-15;26;-71;-10;-207;-157;76;-31;55;69;-105;-85;-124;-50;-22;-185;"4"
8;-64;-7;17;-71;-89;-15;-58;-39;-6;-88;-64;-31;4;3;-31;-33;-12;-33;-26;-83;"5"
97;19;-1;66;38;0;38;50;-31;70;47;149;131;56;81;60;106;4;124;-12;56;"4"
25;20;-44;-25;-9;-83;-46;19;-57;54;-12;23;-35;-35;9;43;-53;45;29;-30;11;"2"
2;-545;474;-240;234;263;-351;-423;-101;202;229;135;201;-306;-137;-38;-21;-130;-7;-403;244;"1"
-29;-45;108;-55;-62;-38;11;-45;-28;-68;-50;-140;43;-34;-42;-22;15;10;-69;21;-58;"5"
-68;-68;-13;-21;-63;-18;-21;-44;24;-85;-111;-62;-49;-17;-41;-30;-21;-12;-46;-59;-110;"5"
-92;-11;9;-59;18;-38;-43;-14;48;-79;2;-38;-81;-53;-73;-55;-65;-46;-64;-16;-2;"2"
-271;-13;-88;-177;182;206;47;-17;-221;-93;260;22;108;-68;-249;9;116;12;12;158;245;"1"
38;-19;-13;9;28;98;-22;-29;-12;19;0;29;-3;-26;27;55;28;7;59;-31;-10;"5"
-33;-95;90;-69;134;-113;-151;-129;-221;-120;147;-128;-165;-108;-44;405;-153;371;467;-182;2;"1"
-33;14;-34;14;64;44;43;-4;20;-27;40;52;88;32;-11;-46;57;-33;-40;38;29;"5"
-157;-117;-110;-114;13;-116;-79;-76;-123;13;-12;-123;-12;-102;-138;-142;-45;-108;-112;-111;-57;"4"
-172;223;557;-339;-195;307;-550;-136;-156;130;-353;-869;223;-439;-248;589;272;305;882;-784;-538;"1"
-51;34;-41;-49;-2;-15;-40;39;47;-52;-2;-5;-58;-46;-51;-9;-61;-5;-10;-18;0;"3"
21;-3;34;37;12;50;36;-5;43;2;10;26;61;37;28;41;65;44;38;25;16;"2"
826;284;-166;522;42;693;349;325;-993;-929;-240;-1217;63;418;708;591;27;697;110;256;-523;"1"
246;25;51;279;-109;-1;281;26;-67;162;-113;-132;-117;282;264;305;-135;310;297;281;-121;"2"
1;-36;-43;-15;-70;33;41;15;13;102;-74;2;-83;-1;-7;-20;-70;-58;58;48;-70;"4"
-26;-48;18;-31;-6;40;-39;-52;-80;-67;51;48;10;-41;-29;47;24;43;49;7;90;"5"
-26;21;16;10;-44;42;-6;58;78;23;5;-49;17;10;-12;-20;-38;7;-30;-41;-29;"5"
-78;-245;-323;-116;51;-475;-169;-273;322;-56;302;1246;-118;-136;-94;498;-181;365;740;-231;711;"1"
-78;-21;-29;-70;54;-62;-50;-13;-36;-140;43;-12;-156;-58;-70;15;-138;16;40;-15;14;"3"
-78;-13;-77;-64;-35;-47;-45;-20;-51;-76;-32;-18;-47;-49;-73;1;-30;-1;1;-22;-27;"2"
5;81;53;3;41;3;-6;87;14;36;47;57;-5;-2;-1;29;-17;21;51;-8;58;"3"
21;31;-17;-8;-15;11;-4;25;38;-1;-1;-39;-11;-13;10;38;-5;35;26;11;-16;"5"
45;2;-42;-5;-13;18;-43;3;-34;-12;-41;-8;-15;-25;25;14;8;13;23;-63;-31;"4"
-11;-44;-172;-141;-102;-81;-185;-131;206;100;-109;-126;-133;-176;-88;-33;-216;-27;-27;-135;-54;"4"
54;15;36;58;-98;39;45;8;42;58;-92;-51;23;52;56;56;23;54;51;44;-69;"3"
-38;-44;-35;-23;32;8;14;-45;-59;19;2;-13;-5;-6;-31;-68;-18;-77;-34;3;-6;"5"
14;70;-73;100;-45;40;181;64;13;39;-25;-78;36;140;56;62;26;98;36;192;-58;"2"
11;-14;54;18;4;-3;24;-19;53;33;6;-21;-3;28;11;14;7;25;20;22;-18;"5"
112;649;246;56;-47;-102;11;666;133;174;-55;323;18;24;90;431;2;696;-160;-7;131;"1"
1;46;19;0;-39;33;20;40;23;-20;-43;-20;-10;13;-3;-18;-14;-5;-26;27;-29;"2"
-74;-28;-248;-140;-11;21;-95;-6;9;-47;-13;22;76;-134;-105;57;35;112;-17;-37;44;"3"
17;-101;-175;41;69;-12;37;-106;-12;0;64;34;22;36;30;1;38;-5;1;39;48;"2"
26;-33;-30;11;37;-73;-3;-29;-29;6;35;15;2;-1;19;-28;-2;-27;-24;-15;19;"2"
55;52;132;76;118;2;102;44;89;56;80;59;-14;89;61;15;4;1;47;83;38;"4"
54;-92;-20;58;-34;164;25;-76;57;79;-40;17;-17;47;67;96;-12;103;76;14;-6;"2"
-112;48;659;-105;-20;97;-79;217;103;-455;98;442;65;-83;-101;-169;-90;-138;-59;-187;189;"1"
42;-40;19;-4;48;-9;-34;-41;44;94;-1;-7;-28;-23;24;52;-33;32;62;-31;10;"2"
54;19;-202;77;-95;-790;342;-1;-701;35;-111;9;-682;191;35;-924;-932;-744;-676;675;-106;"1"
46;-147;-14;8;16;-19;-57;-165;25;-31;30;-108;-206;-31;35;162;-178;174;80;-53;8;"4"
-21;24;18;-48;-62;34;-60;16;-71;-16;-37;-11;-53;-51;-34;13;-54;5;4;-89;-13;"3"
-2;63;20;-4;43;145;2;39;170;110;72;-4;85;2;-5;98;44;57;202;10;44;"4"
1;-22;19;-29;111;97;-30;-25;-9;43;89;10;-36;-30;-15;-26;-21;-25;-31;-42;52;"3"
-46;-96;-4;-25;-4;-77;11;-78;88;44;60;-35;-37;-11;-42;41;-39;76;-26;0;33;"3"
0;-17;1;17;-3;-1;-8;-12;39;-23;-4;-2;15;9;11;38;26;51;28;-8;23;"5"
52;-1;11;54;3;85;62;1;3;6;12;20;-4;58;49;27;-19;21;19;48;15;"3"
-341;191;-90;-271;-11;-100;-258;143;-168;-279;-33;-158;-315;-267;-294;-66;-317;-68;-49;-213;-70;"2"
-105;65;9;-47;-78;-43;-16;27;34;-126;-155;-57;-10;-30;-71;-164;21;-163;-129;6;-181;"4"
-49;-113;-71;-45;-34;-91;-56;-109;-95;-56;-48;-35;11;-48;-49;-33;14;-23;-52;-24;-50;"2"
-84;-6;-78;-113;-37;84;-56;7;-62;-14;-33;-11;-21;-75;-115;3;-44;30;-60;-32;-5;"5"
-235;-135;-18;-269;-67;-19;-237;-146;51;-97;106;154;-142;-268;-256;-25;-160;-11;-45;-131;213;"1"
-49;909;-4;-74;-135;6;-99;856;307;-7;-166;-200;-162;-91;-61;-73;-151;-82;-55;-91;-193;"2"
-10;26;21;-23;10;-14;-8;26;-1;6;59;104;30;-14;-17;-30;12;-22;-33;-4;93;"3"
38;32;-4;5;-36;-40;-5;35;2;72;-10;-115;18;-18;18;-49;-1;23;-110;-33;-10;"4"
18;25;30;29;42;36;27;19;56;26;37;25;61;25;23;70;67;67;71;37;34;"2"
43;47;86;26;-38;26;8;42;51;4;-32;-61;-127;17;34;-71;-161;-85;-32;-12;-64;"5"
54;-106;59;58;219;357;24;-111;64;62;239;153;-199;50;58;-115;-216;-135;-79;-115;210;"1"
-77;-58;-4;-37;-46;-5;1;-68;-42;6;10;25;-39;-9;-73;-53;42;-50;-14;34;53;"4"
-3;-135;3;-3;9;11;-1;-129;-67;13;10;7;79;0;-4;-46;80;-40;-51;-10;11;"2"
-258;68;-231;-258;83;-255;-255;-106;-18;-263;98;60;-171;-255;-255;-186;-157;-188;-187;-255;108;"1"
-38;-48;-46;-34;35;30;-39;-36;-84;-43;58;49;42;-35;-35;-3;44;0;-2;-35;58;"3"
-1;50;15;8;-45;35;-1;54;19;-39;-34;-16;-25;-3;7;-64;-38;-87;-11;-23;-19;"4"
17;28;39;-18;35;43;-11;33;7;-78;80;-56;-3;-14;-2;110;2;99;63;-18;53;"4"
-49;2;-12;-13;-99;20;5;-12;-12;-48;-113;62;-12;3;-24;-36;-40;-51;-25;-7;-83;"2"
-107;-58;-32;-75;-48;-59;-63;-58;-27;-62;-73;-99;-58;-69;-92;-46;-88;-32;-70;-80;-74;"4"
9;-27;-37;8;-45;-27;-2;-26;-33;-13;-44;-27;-55;4;11;-10;-37;-15;-1;-4;-41;"2"
-62;-30;-57;-50;-49;-48;-58;-31;-54;-102;-49;-59;-27;-57;-60;-38;-22;-39;-40;-68;-57;"3"
-118;-18;218;-170;-77;-244;-237;-42;-57;-91;-182;-214;-199;-203;-135;382;-133;213;422;-277;-272;"1"
2;-16;9;1;15;-27;1;-23;-17;-7;-6;-65;-10;1;-3;-3;-3;3;-5;8;-33;"2"
-8;14;8;-25;33;-26;-48;6;1;-3;23;17;-7;-37;-14;-17;-11;-24;2;-53;12;"2"
-34;-13;41;-93;-104;22;-47;-10;-53;-64;-119;-7;30;-92;-64;-58;-15;-27;-96;41;-61;"4"
-31;-14;17;-12;-11;58;16;-19;4;4;-30;15;-42;1;-23;43;-74;37;51;30;-43;"4"
27;38;28;14;6;12;-12;22;28;53;49;85;27;-1;24;-19;31;-9;-18;-15;62;"5"
-222;59;-216;-211;917;72;-199;52;-19;-239;921;184;33;-208;-215;-54;45;-68;-27;-177;784;"2"
-79;-81;-203;-53;-83;-99;-37;-61;-58;17;-65;-86;-98;-44;-55;-24;-88;-50;-42;-28;-91;"4"
429;-467;122;395;308;20;339;-713;313;431;295;51;480;368;418;139;601;157;81;304;90;"1"
-61;21;4;-44;79;12;2;15;-32;54;22;88;59;-24;-52;-28;67;-14;5;73;64;"4"
-26;-23;-42;-66;61;67;-6;4;-52;-35;90;89;118;-36;-41;-23;144;-12;-2;18;117;"4"
4;-38;50;39;29;25;35;-36;15;13;39;-15;39;49;19;-8;31;-2;30;8;34;"5"
-7;-33;-22;-3;-27;-66;-5;-30;-40;-22;6;2;-21;2;-1;-12;-48;-7;-27;-15;18;"2"
-203;38;-12;-227;89;-34;-253;29;-17;-165;97;171;512;-243;-219;-429;481;-408;-409;-259;120;"2"
-67;-274;-92;-86;121;-138;-62;-272;-274;27;129;121;-96;-90;-85;-76;-68;-103;-28;-36;119;"2"
-309;-339;-720;-345;-286;-994;-253;-160;156;328;-400;166;-500;-316;-343;151;-878;149;167;-81;-330;"1"
117;-38;35;114;-15;-27;106;-19;-61;13;-12;36;-139;118;113;15;-112;8;10;47;16;"2"
578;-521;-687;987;598;-76;1188;-83;-150;-174;926;40;-159;1125;800;-361;-219;-627;-264;826;995;"1"
40;11;9;30;9;14;18;11;34;28;-13;-13;-54;26;36;-9;-26;1;-18;14;-23;"3"
-9;16;99;32;103;-169;16;25;-13;6;58;-92;-21;15;12;108;-10;84;100;31;26;"3"
51;-86;172;95;-32;52;104;-51;90;183;-155;-421;180;110;75;58;59;81;30;51;-240;"1"
-33;-64;3;-22;19;-99;-1;-77;-66;-12;30;48;-28;-9;-25;21;-42;30;-1;11;46;"2"
11;-182;906;-41;-159;-603;-196;-167;-362;-106;-34;-153;93;-119;-2;-276;417;-232;-280;-281;39;"1"
10;-26;2;9;35;-1;6;-24;-20;17;29;10;14;9;6;14;1;11;21;1;35;"3"
-277;-118;93;-154;-173;177;43;-69;189;-86;-177;93;-202;-39;-234;374;-107;461;135;94;-57;"1"
-50;-36;-87;-66;-195;-8;-96;-23;-101;-151;-30;6;-87;-87;-63;-85;-56;-100;-100;-98;2;"1"
-190;189;-53;-323;-308;109;-364;193;-149;60;-433;48;125;-367;-262;140;25;316;-59;-99;-375;"1"
35;-48;-5;51;-47;43;40;-22;-4;-69;33;-54;1;54;32;1;-33;21;-57;30;65;"4"
-103;18;-94;-63;66;7;-35;43;86;-87;98;43;-1;-61;-77;-48;-88;-23;-20;64;31;"3"
5;24;47;15;-16;-32;9;18;49;0;-36;7;49;8;13;7;48;9;17;14;-27;"3"
39;6;36;37;-58;-63;31;19;37;30;-70;37;77;41;41;-16;44;-5;-16;16;-31;"5"
266;74;235;-1093;-1470;51;-1210;32;-385;-300;-985;1456;-421;-1503;-363;215;-406;242;181;226;842;"1"
79;166;128;77;92;-121;105;156;-30;83;53;17;54;89;81;89;101;87;82;110;-13;"3"
-3;30;0;13;4;-13;2;35;1;-13;-17;-6;-21;24;3;26;-3;25;22;-23;-19;"5"
518;340;-680;581;-287;283;479;353;684;160;60;38;284;561;574;-1532;91;-1231;-923;-35;142;"1"
-30;-14;-39;-18;8;-5;-14;-13;-11;-12;11;-20;-42;-14;-23;-34;-41;-39;-14;-7;-9;"2"
-38;-50;-26;-32;-55;17;-33;-44;-62;-24;-42;-1;-2;-32;-38;-71;-15;-68;-79;-43;-17;"2"
-69;-75;-66;-81;-65;-74;-93;-75;-71;-63;-72;-70;-111;-89;-72;-73;-131;-76;-71;-96;-69;"3"
43;-24;21;8;37;-33;-169;-37;-27;91;-10;-51;-3;-19;23;20;81;32;18;-129;-56;"4"
-47;-79;-81;-21;-71;2;58;-58;3;4;-23;36;7;20;-38;19;-48;22;27;124;46;"4"
-44;-9;16;-53;11;49;-51;-14;-16;-8;22;-2;1;-51;-46;-39;9;-36;-37;-38;9;"3"
205;24;513;148;-19;571;138;-196;-93;357;-120;-430;932;135;168;15;1021;110;-140;171;-318;"1"
-109;-174;-222;-87;-176;-186;-53;-392;235;-169;-144;-57;150;-72;-96;-51;227;-14;-110;-28;-114;"1"
-411;149;255;-277;-211;146;-132;124;-5;-220;-112;24;224;-190;-363;46;142;49;85;-81;-104;"1"
-30;46;-42;-22;-4;-13;-52;48;17;-67;23;33;-33;-35;-25;-9;-52;-13;-8;-72;51;"5"
84;53;97;133;44;73;139;63;3;47;43;124;59;143;111;0;79;13;29;107;83;"4"
-42;75;-26;-29;-23;29;-16;68;22;-86;-19;21;-27;-19;-46;-11;9;-14;-51;-45;2;"5"
10;26;28;13;-8;14;3;23;69;8;13;39;16;11;18;61;19;61;63;10;21;"3"
-9;-5;9;-1;29;3;-2;-4;-5;-20;30;9;-7;-1;-3;-8;-4;-7;-14;-8;21;"3"
-67;-51;-12;-66;50;14;-71;-43;22;-44;22;-31;-15;-67;-64;-131;-3;-132;-128;-89;-8;"3"
2;-31;38;13;-52;-15;23;-28;21;6;-52;-25;15;21;5;4;-3;10;-4;23;-42;"2"
1;59;-6;41;-47;55;48;56;38;-29;-52;-1;16;44;21;-5;-18;-38;57;4;-43;"5"
-29;-15;-17;-41;-32;36;-15;13;-82;-37;-23;-2;14;-32;-41;-44;8;-40;-55;1;-3;"2"
-6;39;64;-10;102;-7;-9;50;1;31;92;10;8;-9;-9;50;20;40;64;-1;66;"2"
-76;-24;12;-70;-4;-24;-76;-26;-42;-60;5;-10;-69;-71;-69;-62;-81;-60;-76;-83;-5;"3"
287;-275;-184;832;631;112;690;-288;-237;-235;-119;-183;-297;944;567;-278;-294;-308;-292;201;-251;"1"
-25;-125;-131;60;8;79;118;-141;-63;-201;26;46;-129;91;24;-62;-268;-84;-37;126;38;"1"
168;-184;-37;134;28;38;-24;-138;-16;-94;-41;-44;42;50;179;25;-42;-28;58;-170;-75;"4"
-7;-19;29;-9;-4;74;-13;-39;-9;-38;-3;-5;30;-4;-9;-52;0;-31;-77;-22;15;"5"
-3;26;-52;2;-15;-85;20;40;49;-18;-4;-26;-79;7;-9;-25;-71;-18;-34;-22;-33;"5"
348;-837;259;196;118;-112;27;-1028;-739;236;11;7;-687;98;298;-947;-941;-724;-929;-785;-1;"1"
77;89;56;55;41;103;46;105;72;27;87;6;74;41;71;35;58;58;-3;42;108;"4"
-70;-53;-20;-74;-85;-23;-105;-80;-117;-34;-35;-26;-25;-96;-74;-174;-95;-167;-109;-127;20;"4"
-24;26;-61;-10;1;-7;2;23;10;-64;11;3;-23;-3;-16;15;-15;13;8;-6;17;"3"
171;-38;-39;138;-255;-223;65;-27;0;-20;-210;-42;107;100;162;-134;147;-121;-149;-85;-156;"2"
-98;-135;-124;-87;-33;-35;-76;-131;-21;-139;-64;-141;-61;-80;-99;-30;-68;-33;-20;-61;-104;"2"
-15;-20;-15;5;56;-48;7;-11;7;-8;10;14;15;1;-4;65;-13;66;47;9;1;"5"
41;4;9;40;-81;-98;3;25;13;-73;-74;-140;-16;23;45;-7;-20;-2;-35;-28;-89;"5"
-19;-3;-32;18;-23;-12;6;-20;6;-41;-122;12;29;30;-2;-86;15;-101;-60;-94;-114;"3"
-42;-14;-55;-100;20;145;-88;-23;-70;1;-17;-147;-237;-108;-70;46;-246;77;-76;-23;-78;"1"
109;-46;131;58;-129;152;49;-88;87;389;-205;-345;264;48;81;-35;860;56;-218;91;-354;"1"
5;47;22;2;-42;-38;-22;43;15;9;-62;-64;7;-17;6;-14;2;-23;16;13;-60;"5"
-282;-218;102;-255;-123;428;-190;-224;-200;19;-81;-7;60;-223;-274;-237;0;-204;-292;-173;-28;"1"
28;-48;-9;-11;27;-19;-68;-52;-68;36;-10;-16;-2;-41;10;-34;-14;-26;-30;-43;-37;"5"
-49;5;87;13;140;106;28;41;-55;-254;3;-112;-115;19;1;-145;-115;-84;-152;59;-106;"4"
-24;-114;4;-10;-139;-37;-18;-116;-100;-1;-24;3;-108;-5;-12;-139;-45;-176;-104;-18;39;"4"
185;-52;-57;173;-170;15;106;-56;-62;-41;-127;-39;5;145;188;54;10;32;94;11;-93;"4"
-10;-157;95;21;11;-56;15;-153;-20;18;-33;-6;55;23;9;-2;30;-9;35;-21;-29;"5"
-530;-985;-686;307;352;280;836;-594;-374;-700;223;-1239;594;580;-159;-383;496;-601;232;1059;-320;"1"
-25;-28;-8;-38;-34;-68;-47;-21;-18;-15;-35;-18;6;-44;-32;-29;1;-36;-19;-50;-27;"2"
-122;14;198;-144;253;-64;-133;6;-145;30;233;57;-107;-142;-145;55;-113;62;89;-106;183;"1"
-76;-96;80;-36;19;-67;-47;-91;-193;-130;-80;-20;-134;-36;-49;-54;-61;-130;-68;-108;-133;"1"
91;-118;108;157;-54;-63;50;-127;-92;47;6;13;-26;113;139;95;42;40;135;51;77;"4"
-373;174;98;-465;246;376;-411;138;360;33;285;256;211;-465;-432;-118;177;-105;-188;-156;283;"1"
17;43;36;6;-1;26;-11;48;48;34;-34;27;49;-2;13;21;6;20;9;-16;13;"5"
-18;-574;-219;40;-259;-192;-23;-600;860;-226;-255;-169;304;19;33;364;322;395;382;-25;-171;"1"
-31;1;-33;-18;-26;-31;-15;1;-21;-29;-30;-23;-3;-17;-27;-18;12;-13;-16;-6;-24;"3"
-36;-2;-53;-39;21;-14;-52;-29;-36;-55;16;-3;137;-43;-37;-147;136;-138;-147;-38;2;"2"
-765;669;238;-909;-188;-2;-605;737;-665;-165;-488;-786;-141;-827;-860;294;5;392;182;-2;-781;"1"
-69;-98;40;-55;-114;-104;-95;-115;-195;-109;-171;-57;-51;-92;-32;-20;-123;-9;-5;-71;-119;"4"
89;24;250;-69;-108;-114;-90;12;-60;503;-122;-113;-147;-88;-18;-49;-141;-42;-65;-80;-122;"2"
250;475;-142;150;229;-99;-353;501;437;-108;171;380;71;-51;254;-54;-458;330;-320;-801;185;"1"
-25;-65;-13;-54;-73;-28;-116;-38;-111;-137;-53;-88;-29;-82;-40;-84;-35;-90;-81;-113;-63;"4"
-48;-17;-144;-42;-135;-30;-25;-19;-70;-74;-155;-141;-9;-34;-41;24;-25;17;29;-15;-157;"2"
-26;-46;-23;-29;-27;-60;-58;-27;27;-11;-23;9;-29;-37;-25;-10;-23;-29;-8;-68;0;"5"
-55;-93;65;17;-73;-99;68;-88;-2;-62;-163;2;-50;41;-17;-95;-121;-95;-63;84;-162;"4"
153;180;-41;102;-109;196;-1;137;-107;-12;42;262;49;57;136;-87;-159;-129;50;-134;181;"1"
-29;-203;-154;5;42;78;31;-197;-19;-110;-120;-170;-192;18;-11;103;-193;95;77;49;-185;"1"
44;53;52;13;88;88;28;81;16;61;58;64;54;16;15;72;91;62;64;63;30;"5"
-482;163;180;-457;93;-98;-288;152;-355;1;88;28;-156;-364;-494;102;-209;91;120;-69;86;"1"
